Mod:Item:MetaData, Localized Name
botania:biomestoneb1slab:0, Metamorphic Plains Stone Brick Slab
botania:biomestoneb2stairs, tile.biomeStoneB2Stairs.name
botania:biomestoneb2slab:0, Metamorphic Mountain Stone Brick Slab
botania:biomestoneb3stairs, tile.biomeStoneB3Stairs.name
botania:biomestoneb3slab:0, Metamorphic Fungal Stone Brick Slab
botania:biomestoneb4stairs, tile.biomeStoneB4Stairs.name
botania:biomestoneb4slab:0, Metamorphic Swamp Stone Brick Slab
botania:biomestoneb5stairs, tile.biomeStoneB5Stairs.name
botania:biomestoneb5slab:0, Metamorphic Desert Stone Brick Slab
botania:biomestoneb6stairs, tile.biomeStoneB6Stairs.name
botania:biomestoneb6slab:0, Metamorphic Taiga Stone Brick Slab
botania:biomestoneb7stairs, tile.biomeStoneB7Stairs.name
botania:biomestoneb7slab:0, Metamorphic Mesa Stone Bricks Slab
botania:biomestonea0wall:0, Metamorphic Forest Cobblestone Wall
botania:biomestonea0wall:1, Metamorphic Plains Cobblestone Wall
botania:biomestonea0wall:2, Metamorphic Mountain Cobblestone Wall
botania:biomestonea0wall:3, Metamorphic Fungal Cobblestone Wall
botania:biomestonea0wall:4, Metamorphic Swamp Cobblestone Wall
botania:biomestonea0wall:5, Metamorphic Desert Cobblestone Wall
botania:biomestonea0wall:6, Metamorphic Taiga Cobblestone Wall
botania:biomestonea0wall:7, Metamorphic Mesa Cobblestone Wall
botania:pavement0stairs, tile.pavement0Stairs.name
botania:pavement0slab:0, White Portuguese Pavement Slab
botania:pavement1stairs, tile.pavement1Stairs.name
botania:pavement1slab:0, Black Portuguese Pavement Slab
botania:pavement2stairs, tile.pavement2Stairs.name
botania:pavement2slab:0, Blue Portuguese Pavement Slab
botania:pavement3stairs, tile.pavement3Stairs.name
botania:pavement3slab:0, Red Portuguese Pavement Slab
botania:pavement4stairs, tile.pavement4Stairs.name
botania:pavement4slab:0, Yellow Portuguese Pavement Slab
botania:pavement5stairs, tile.pavement5Stairs.name
botania:pavement5slab:0, Green Portuguese Pavement Slab
botania:shimmerrock0slab:0, Shimmerrock Slab
botania:shimmerrock0stairs, tile.shimmerrock0Stairs.name
botania:shimmerwoodplanks0slab:0, Shimmerwood Plank Slab
botania:shimmerwoodplanks0stairs, tile.shimmerwoodPlanks0Stairs.name
botania:managlasspane, tile.manaGlassPane.name
botania:elfglasspane, tile.elfGlassPane.name
botania:bifrostpermpane, tile.bifrostPermPane.name
mowziesmobs:foliaath_seed, Foliaath Seed
mowziesmobs:test_structure, Test Structures
mowziesmobs:mob_remover, Mob Remover
mowziesmobs:wrought_axe, Axe of a Thousand Metals
mowziesmobs:wrought_helmet, Wrought Helm
mowziesmobs:barako_mask, Sol Visage
mowziesmobs:dart, Dart
mowziesmobs:spear, Spear
mowziesmobs:blowgun, Blowgun
mowziesmobs:spawn_egg:0, Spawn Foliaath
mowziesmobs:spawn_egg:0, Spawn Ferrous Wroughtnaut
mowziesmobs:spawn_egg:0, Spawn Barakoana
mowziesmobs:spawn_egg:0, Spawn Barakoa
mowziesmobs:spawn_egg:0, Spawn Barako, the Sun Chief
mowziesmobs:spawn_egg:0, Spawn Frostmaw
mowziesmobs:spawn_egg:0, Spawn Grottol
mowziesmobs:spawn_egg:0, Spawn Lantern
mowziesmobs:spawn_egg:0, Spawn Naga
mowziesmobs:grant_suns_blessing, Receive Sun's Blessing
mowziesmobs:ice_crystal, Ice Crystal
mowziesmobs:earth_talisman, Earth Talisman
mowziesmobs:captured_grottol, Captured Grottol
mowziesmobs:glowing_jelly, Luminous Jelly
mowziesmobs:naga_fang, Naga Fang
mowziesmobs:naga_fang_dagger, Naga Fang Dagger
mowziesmobs:logo, item.logo.name
mowziesmobs:painted_acacia, Painted Acacia Wood
mowziesmobs:painted_acacia_slab, Painted Acacia Wood Slab
mowziesmobs:barakoa_mask_fury, Mask of Fury
mowziesmobs:barakoa_mask_fear, Mask of Fear
mowziesmobs:barakoa_mask_rage, Mask of Rage
mowziesmobs:barakoa_mask_bliss, Mask of Bliss
mowziesmobs:barakoa_mask_misery, Mask of Misery
bewitchment:cypress_door, Cypress Door
bewitchment:elder_door, Elder Door
bewitchment:juniper_door, Juniper Door
bewitchment:dragons_blood_door, Dragon's Blood Door
bewitchment:silver_helmet, Silver Helmet
bewitchment:silver_chestplate, Silver Chestplate
bewitchment:silver_leggings, Silver Leggings
bewitchment:silver_boots, Silver Boots
bewitchment:cold_iron_helmet, Cold Iron Helmet
bewitchment:cold_iron_chestplate, Cold Iron Chestplate
bewitchment:cold_iron_leggings, Cold Iron Leggings
bewitchment:cold_iron_boots, Cold Iron Boots
bewitchment:witches_cowl, Witches' Cowl
bewitchment:witches_hat, Witches' Hat
bewitchment:witches_robes, Witches' Robes
bewitchment:witches_pants, Witches' Pants
bewitchment:besmirched_hood, Besmirched Hood
bewitchment:besmirched_hat, Besmirched Hat
bewitchment:besmirched_robes, Besmirched Robes
bewitchment:besmirched_pants, Besmirched Pants
bewitchment:alchemist_hood, Alchemist's Hood
bewitchment:alchemist_hat, Alchemist's Hat
bewitchment:alchemist_robes, Alchemist's Robes
bewitchment:alchemist_pants, Alchemist's Pants
bewitchment:green_witch_hood, Hedgewitches' Hood
bewitchment:green_witch_hat, Hedgewitches' Hat
bewitchment:green_witch_robes, Hedgewitches' Robes
bewitchment:green_witch_pants, Hedgewitches' Pants
bewitchment:silver_sword, Silver Sword
bewitchment:silver_pickaxe, Silver Pickaxe
bewitchment:silver_axe, Silver Axe
bewitchment:silver_shovel, Silver Shovel
bewitchment:silver_hoe, Silver Hoe
bewitchment:cold_iron_sword, Cold Iron Sword
bewitchment:cold_iron_pickaxe, Cold Iron Pickaxe
bewitchment:cold_iron_axe, Cold Iron Axe
bewitchment:cold_iron_shovel, Cold Iron Shovel
bewitchment:cold_iron_hoe, Cold Iron Hoe
bewitchment:athame, Athame
bewitchment:boline, Boline
bewitchment:cleaver_sword, Cleaver Blade
bewitchment:broom, Broom
bewitchment:cypress_broom, Cypress Broom
bewitchment:elder_broom, Elder Broom
bewitchment:juniper_broom, Juniper Broom
bewitchment:dragons_blood_broom, Dragon's Blood Broom
bewitchment:waystone, Waystone
bewitchment:focal_chalk, Focal Chalk
bewitchment:ritual_chalk, Ritual Chalk
bewitchment:fiery_chalk, Fiery Chalk
bewitchment:phasing_chalk, Phasing Chalk
bewitchment:caduceus, Caduceus
bewitchment:leonards_wand, Leonard's Wand
bewitchment:thyrsus, Thyrsus
bewitchment:silver_arrow, Silver Arrow
bewitchment:cold_iron_arrow, Cold Iron Arrow
bewitchment:girdle_of_the_dryads, Girdle of the Dryads
bewitchment:hellish_bauble, Hellish Bauble
bewitchment:fortunes_favor, Fortune's Favor
bewitchment:horseshoe, Horseshoe
bewitchment:nazar, Nazar
bewitchment:token_of_remedies, Token of Remedies
bewitchment:hecates_visage, Hecate's Visage
bewitchment:triskelion, Triskelion Amulet
bewitchment:vampiric_amulet, Vampiric Amulet
bewitchment:gluttons_sash, Gluttons Sash
bewitchment:grimoire_magia, Grimoire Magia
bewitchment:bastards_grimoire, Bastardus Grimoira
bewitchment:juniper_key, Juniper Key
bewitchment:juniper_key_ring, Juniper Keyring
bewitchment:bottled_frostfire, Bottled Frostfire
bewitchment:bottled_hellfire, Bottled Hellfire
bewitchment:bone_needle, Bone Needle
bewitchment:taglock, Taglock
bewitchment:amethyst, Amethyst
bewitchment:garnet, Garnet
bewitchment:opal, Opal
bewitchment:silver_ingot, Silver Ingot
bewitchment:cold_iron_ingot, Cold Iron Ingot
bewitchment:silver_nugget, Silver Nugget
bewitchment:cold_iron_nugget, Cold Iron Nugget
bewitchment:salt, Salt
bewitchment:cold_iron_plate, Cold Iron Plate
bewitchment:silver_plate, Silver Plate
bewitchment:hidden_bat, item.bewitchment.hidden_bat.name
bewitchment:unfired_jar, Unfired Jar
bewitchment:empty_jar, Empty Jar
bewitchment:oak_spirit, Oak Spirit
bewitchment:spruce_heart, Spruce Heart
bewitchment:birch_soul, Birch Soul
bewitchment:cloudy_oil, Cloudy Oil
bewitchment:acacia_resin, Acacia Resin
bewitchment:ebb_of_death, Ebb of Death
bewitchment:droplet_of_wisdom, Droplet of Wisdom
bewitchment:liquid_witchcraft, Liquid Witchcraft
bewitchment:essence_of_vitality, Essence of Vitality
bewitchment:cleansing_balm, Cleansing Balm
bewitchment:demonic_elixir, Demonic Elixir
bewitchment:fiery_unguent, Fiery Unguent
bewitchment:swirl_of_depths, Swirl of the Depths
bewitchment:oil_of_vitriol, Oil of Vitriol
bewitchment:otherworldly_tears, Otherworldly Tears
bewitchment:heaven_extract, Heaven Extract
bewitchment:stone_ichor, Stone Ichor
bewitchment:diabolical_vein, Diabolical Vein
bewitchment:pure_filament, Pure Filament
bewitchment:witches_stitching, Witches' Stitching
bewitchment:sanguine_cloth, Sanguine Cloth
bewitchment:spirit_string, Spirit String
bewitchment:golden_thread, Golden Thread
bewitchment:poppet, Poppet
bewitchment:poppet_binding, Poppet of Binding
bewitchment:poppet_clumsy, Poppet of Clumsiness
bewitchment:poppet_deathprotection, Death Protection Poppet
bewitchment:poppet_earthprotection, Earth Protection Poppet
bewitchment:poppet_flameprotection, Flame Protection Poppet
bewitchment:poppet_hungerprotection, Hunger Protection Poppet
bewitchment:poppet_spiritbane, Poppet of Spirit's Bane
bewitchment:poppet_tool, Tool Poppet
bewitchment:poppet_vampiric, Vampiric Poppet
bewitchment:poppet_voodooprotection, Voodoo Protection Poppet
bewitchment:poppet_voodoo, Voodoo Poppet
bewitchment:poppet_wasting, Poppet of Wasting
bewitchment:poppet_waterprotection, Water Protection Poppet
bewitchment:aconitum, Aconitum
bewitchment:belladonna, Belladonna
bewitchment:garlic, Garlic
bewitchment:hellebore, Hellebore
bewitchment:mandrake_root, Mandrake Root
bewitchment:white_sage, White Sage
bewitchment:wormwood, Wormwood
bewitchment:aconitum_seeds, Aconitum Seeds
bewitchment:belladonna_seeds, Belladonna Seeds
bewitchment:garlic_seeds, Garlic Seeds
bewitchment:hellebore_seeds, Hellebore Seeds
bewitchment:mandrake_seeds, Mandrake Seeds
bewitchment:white_sage_seeds, White Sage Seeds
bewitchment:wormwood_seeds, Wormwood Seeds
bewitchment:elderberries, Elderberries
bewitchment:juniper_berries, Juniper Berries
bewitchment:stew_of_the_grotesque, Stew of the Grotesque
bewitchment:lizard_leg, Lizard Leg
bewitchment:owlets_wing, Owlet's Wing
bewitchment:ravens_feather, Raven's Feather
bewitchment:adders_fork, Adder's Fork
bewitchment:toe_of_frog, Toe of Frog
bewitchment:hellhound_horn, Demonic Horn
bewitchment:heart, Heart
bewitchment:demon_heart, Demon Heart
bewitchment:snake_venom, Snake Venom
bewitchment:bottle_of_blood, Bottle of Blood
bewitchment:bottle_of_vampire_blood, Bottle of Vampire Blood
bewitchment:hoof, Hoof
bewitchment:eye_of_old, Eye of Old
bewitchment:tongue_of_dog, Tongue of Dog
bewitchment:catechu_brown, Catechu Brown
bewitchment:dimensional_sand, Dimensional Sand
bewitchment:ectoplasm, Ectoplasm
bewitchment:flying_ointment, Flying Ointment
bewitchment:iron_gall_ink, Iron Gall Ink
bewitchment:oak_apple_gall, Oak Apple Gall
bewitchment:pentacle, Pentacle
bewitchment:spectral_dust, Spectral Dust
bewitchment:tallow, Tallow
bewitchment:wood_ash, Wood Ash
bewitchment:dragons_blood_resin, Dragon's Blood Resin
bewitchment:box_of_sealed_evil, Box of Sealed Evil
bewitchment:contract, Demon Contract
bewitchment:skeleton_key, Skeleton Key
bewitchment:garlic_grilled, Grilled Garlic
bewitchment:elderberry_jelly, Elderberry Jelly
bewitchment:juniper_tea, Juniper Tea
bewitchment:garlic_bread, Garlic Bread
bewitchment:sigil_mending, Sigil of Mending
bewitchment:sigil_ruin, Sigil of Ruin
bewitchment:sigil_binding, Sigil of Binding
bewitchment:sigil_cleansing, Sigil of Cleansing
bewitchment:sigil_failure, Sigil of Failure
bewitchment:sigil_purity, Sigil of Purity
bewitchment:sigil_luck, Sigil of Luck
bewitchment:sigil_battle, Sigil of Battle
bewitchment:sigil_disorientation, Sigil of Disorientation
bewitchment:sigil_shrieking, Sigil of Shrieking
bewitchment:sigil_sentinel, Sigil of Sentinel
bloodmagic:altar, Blood Altar
bloodmagic:blood_rune:0, Blank Rune
bloodmagic:blood_rune:1, Speed Rune
bloodmagic:blood_rune:2, Efficiency Rune
bloodmagic:blood_rune:3, Rune of Sacrifice
bloodmagic:blood_rune:4, Rune of Self Sacrifice
bloodmagic:blood_rune:5, Displacement Rune
bloodmagic:blood_rune:6, Rune of Capacity
bloodmagic:blood_rune:7, Rune of Augmented Capacity
bloodmagic:blood_rune:8, Rune of the Orb
bloodmagic:blood_rune:9, Acceleration Rune
bloodmagic:blood_rune:10, Charging Rune
bloodmagic:ritual_controller:0, Master Ritual Stone
bloodmagic:ritual_controller:1, Imperfect Ritual Stone
bloodmagic:ritual_controller:2, Inverted Master Ritual Stone
bloodmagic:ritual_stone:0, Ritual Stone
bloodmagic:ritual_stone:1, Ritual Stone of Water
bloodmagic:ritual_stone:2, Ritual Stone of Fire
bloodmagic:ritual_stone:3, Ritual Stone of Earth
bloodmagic:ritual_stone:4, Ritual Stone of Air
bloodmagic:ritual_stone:5, Ritual Stone of Dusk
bloodmagic:ritual_stone:6, Ritual Stone of Dawn
bloodmagic:teleposer, Teleposer
bloodmagic:soul_forge, Hellfire Forge
bloodmagic:incense_altar, Incense Altar
bloodmagic:demon_crucible, Demon Crucible
bloodmagic:demon_pylon, Demon Pylon
bloodmagic:demon_crystallizer, Demon Crystallizer
bloodmagic:demon_crystal:0, Demon Will Crystal Cluster
bloodmagic:demon_crystal:1, Corrosive Will Crystal Cluster
bloodmagic:demon_crystal:2, Destructive Will Crystal Cluster
bloodmagic:demon_crystal:3, Vengeful Will Crystal Cluster
bloodmagic:demon_crystal:4, Steadfast Will Crystal Cluster
bloodmagic:alchemy_table, Alchemy Table
bloodmagic:decorative_brick:0, Large Bloodstone Tile
bloodmagic:decorative_brick:1, Bloodstone Brick
bloodmagic:path:0, Wooden Path
bloodmagic:path:1, Tiled Wooden Path
bloodmagic:path:2, Stone Brick Path
bloodmagic:path:3, Tiled Stone Path
bloodmagic:path:4, Worn Stone Brick Path
bloodmagic:path:5, Tiled Worn Stone Path
bloodmagic:path:6, Obsidian Brick Path
bloodmagic:path:7, Tiled Obsidian Path
bloodmagic:master_routing_node, Master Routing Node
bloodmagic:input_routing_node, Input Routing Node
bloodmagic:output_routing_node, Output Routing Node
bloodmagic:item_routing_node, Routing Node
bloodmagic:blood_tank:0, Blood Tank Tier 1
bloodmagic:blood_tank:1, Blood Tank Tier 2
bloodmagic:blood_tank:2, Blood Tank Tier 3
bloodmagic:blood_tank:3, Blood Tank Tier 4
bloodmagic:blood_tank:4, Blood Tank Tier 5
bloodmagic:blood_tank:5, Blood Tank Tier 6
bloodmagic:blood_tank:6, Blood Tank Tier 7
bloodmagic:blood_tank:7, Blood Tank Tier 8
bloodmagic:blood_tank:8, Blood Tank Tier 9
bloodmagic:blood_tank:9, Blood Tank Tier 10
bloodmagic:blood_tank:10, Blood Tank Tier 11
bloodmagic:blood_tank:11, Blood Tank Tier 12
bloodmagic:blood_tank:12, Blood Tank Tier 13
bloodmagic:blood_tank:13, Blood Tank Tier 14
bloodmagic:blood_tank:14, Blood Tank Tier 15
bloodmagic:blood_tank:15, Blood Tank Tier 16
bloodmagic:mimic:0, Ethereal Opaque Mimic Block
bloodmagic:mimic:1, Opaque Mimic Block
bloodmagic:mimic:2, Clear Mimic Block
bloodmagic:mimic:3, Lighted Mimic Block
bloodmagic:mimic:4, Sentient Mimic Block
bloodmagic:demon_brick_1:0, Raw Stone Bricks
bloodmagic:demon_brick_1:1, Corrosive Stone Bricks
bloodmagic:demon_brick_1:2, Destructive Stone Bricks
bloodmagic:demon_brick_1:3, Vengeful Stone Bricks
bloodmagic:demon_brick_1:4, Steadfast Stone Bricks
bloodmagic:demon_brick_2:0, Small Raw Stone Bricks
bloodmagic:demon_brick_2:1, Small Corrosive Stone Bricks
bloodmagic:demon_brick_2:2, Small Destructive Stone Bricks
bloodmagic:demon_brick_2:3, Small Vengeful Stone Bricks
bloodmagic:demon_brick_2:4, Small Steadfast Stone Bricks
bloodmagic:demon_brick_2:5, Raw Stone Tiles
bloodmagic:demon_brick_2:6, Corrosive Stone Tiles
bloodmagic:demon_brick_2:7, Destructive Stone Tiles
bloodmagic:demon_brick_2:8, Vengeful Stone Tiles
bloodmagic:demon_brick_2:9, Steadfast Stone Tiles
bloodmagic:demon_brick_2:10, Accented Raw Stone Tiles
bloodmagic:demon_brick_2:11, Accented Corrosive Stone Tiles
bloodmagic:demon_brick_2:12, Accented Destructive Stone Tiles
bloodmagic:demon_brick_2:13, Accented Vengeful Stone Tiles
bloodmagic:demon_brick_2:14, Accented Steadfast Stone Tiles
bloodmagic:demon_extras:0, Raw Stone
bloodmagic:demon_extras:1, Corrosive Stone
bloodmagic:demon_extras:2, Destructive Stone
bloodmagic:demon_extras:3, Vengeful Stone
bloodmagic:demon_extras:4, Steadfast Stone
bloodmagic:demon_extras:5, Polished Raw Stone
bloodmagic:demon_extras:6, Polished Corrosive Stone
bloodmagic:demon_extras:7, Polished Destructive Stone
bloodmagic:demon_extras:8, Polished Vengeful Stone
bloodmagic:demon_extras:9, Polished Steadfast Stone
bloodmagic:demon_extras:10, Raw Demon Alloy
bloodmagic:demon_extras:11, Corrosive Demon Alloy
bloodmagic:demon_extras:12, Destructive Demon Alloy
bloodmagic:demon_extras:13, Vengeful Demon Alloy
bloodmagic:demon_extras:14, Steadfast Demon Alloy
bloodmagic:demon_pillar_1:0, Raw Stone Pillar
bloodmagic:demon_pillar_1:1, Corrosive Stone Pillar
bloodmagic:demon_pillar_1:2, Destructive Stone Pillar
bloodmagic:demon_pillar_1:3, Vengeful Stone Pillar
bloodmagic:demon_pillar_1:4, Steadfast Stone Pillar
bloodmagic:demon_pillar_2:0, Accented Raw Stone Pillar
bloodmagic:demon_pillar_2:1, Accented Corrosive Stone Pillar
bloodmagic:demon_pillar_2:2, Accented Destructive Stone Pillar
